,0,1,2,3,4,5
guineu.csv,[0.83],[0.83],[1.0],[0.83],[1.0],[0.83]
rhex.csv,[0.0],[0.0],[0.0],[0.0],[1.0],[0.0]
owlib.csv,[1.0],[0.64],[1.0],[0.64],[1.0],[0.64]
ktc.csv,[1.0],[0.92],[1.0],[0.92],[0.0],[0.92]
jedit.csv,[1.0],[0.29],[0.43],[0.29],[1.0],[0.29]
net-snmp.csv,[1.0],[0.75],[1.0],[0.75],[1.0],[0.75]
encog-java.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
umber.csv,[0.0],[1.0],[1.0],[1.0],[1.0],[1.0]
jahshakafx.csv,[1.0],[0.9],[1.0],[0.9],[1.0],[0.9]
jahshaka.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
selenium.csv,[0.8],[0.4],[1.0],[0.4],[1.0],[0.4]
paintown.csv,[0.5],[0.67],[1.0],[0.67],[1.0],[0.67]
h2database.csv,[1.0],[0.0],[1.0],[0.0],[0.11],[0.0]
x4x.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
elmo.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
jmoney.csv,[0.33],[0.33],[0.33],[0.33],[1.0],[0.33]
google-collections.csv,[0.89],[0.89],,,,
baadengine.csv,[0.75],[0.92],[1.0],[0.92],[1.0],[0.92]
raven-monitoring.csv,[0.33],[1.0],[1.0],[1.0],[1.0],[1.0]
smbopensoft.csv,[1.0],[0.8],[1.0],[0.8],[1.0],[0.8]
xharbour.csv,[1.0],[1.0],[1.0],[1.0],[0.0],[1.0]
flylinkdc.csv,[1.0],[0.5],[1.0],[0.5],[1.0],[0.5]
reactos-mirror.csv,[0.58],[0.0],[0.0],[0.0],[0.0],[0.0]
qpe.csv,[0.0],[0.0],[0.86],[0.0],[1.0],[0.0]
xbrlapi.csv,[1.0],[0.5],[1.0],[0.5],[1.0],[0.5]
prelude.csv,[0.8],[0.8],[1.0],[0.8],[1.0],[0.8]
neoengine.csv,[0.91],[0.45],[0.82],[0.45],[1.0],[0.45]
atunes.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
avifile.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
lamp.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
logicmail.csv,[0.75],[0.75],[1.0],[0.75],[1.0],[0.75]
wgs-assembler.csv,[1.0],[0.0],[0.33],[0.0],[1.0],[0.0]
plearn.csv,[0.0],[0.33],[1.0],[0.33],[1.0],[0.33]
werx.csv,[0.95],[0.95],[0.43],[0.95],,
openwbem.csv,[0.0],[0.44],[1.0],[0.44],[1.0],[0.44]
qgo.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
jaql.csv,[0.42],[0.5],[1.0],[0.5],[1.0],[0.5]
kmatplot.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
pclasses.csv,[1.0],[0.5],[1.0],[0.5],[1.0],[0.5]
agilitybook.csv,[0.5],[0.0],[1.0],[0.0],[1.0],[0.0]
triplea.csv,[1.0],[0.6],[1.0],[0.6],[1.0],[0.6]
raygina.csv,[1.0],[0.67],[1.0],[0.67],[1.0],[0.67]
owfs.csv,[1.0],[0.5],[1.0],[0.5],[1.0],[0.5]
olap-navigator.csv,[0.33],[1.0],[0.17],[1.0],[1.0],[1.0]
pokeglobal.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
nova.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
sauerbraten.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
graphmak.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
jgameai.csv,[0.5],[0.0],[1.0],[0.0],[1.0],[0.0]
gpsmid.csv,[0.67],[0.33],[1.0],[0.33],[1.0],[0.33]
empyrean.csv,[1.0],[0.88],[0.88],[0.88],[1.0],[0.88]
awemud.csv,[0.5],[0.67],[0.83],[0.67],[1.0],[0.67]
crisscross.csv,[0.5],[0.25],[1.0],[0.25],[1.0],[0.25]
re2c.csv,[1.0],[0.0],[1.0],[0.0],[0.0],[0.0]
tzod.csv,[0.75],[0.5],[1.0],[0.5],[1.0],[0.5]
octave.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
adaptagrams.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
open-media-library.csv,[1.0],[0.5],[1.0],[0.5],[1.0],[0.5]
vdsf.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
orc.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
lazarus-ccr.csv,[1.0],[0.5],[0.5],[0.5],[0.5],[0.5]
n2cms.csv,[0.75],[0.0],[1.0],[0.0],[1.0],[0.0]
forester-atv.csv,[1.0],[0.5],[1.0],[0.5],[1.0],[0.5]
mob-sen-plat.csv,[1.0],[0.4],[0.0],[0.4],[1.0],[0.4]
nh3d.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
amanda.csv,[0.86],[0.86],[1.0],[0.86],[1.0],[0.86]
