,recall,precision,pf,pci_20,ifa,wins
elmo.csv,0.265,0.35,0.275,0.825,1.5,15
etherboot.csv,0.034999999999999996,0.085,0.02,0.185,16.5,0
gebr.csv,0.945,0.33999999999999997,0.925,0.4,3.0,2
gpac.csv,0.9550000000000001,0.37,0.9,0.445,4.0,3
gstreamer.csv,0.715,0.375,0.525,0.45,3.5,5
kml.csv,0.96,0.36,0.835,0.425,4.0,4
ktc.csv,0.525,0.595,0.235,0.45999999999999996,1.0,17
mbse.csv,0.485,0.47,0.35,0.45,3.5,7
miranda.csv,0.245,0.41000000000000003,0.15500000000000003,0.505,4.5,6
neoengine.csv,0.745,0.495,0.495,0.455,3.5,11
nicepress.csv,0.725,0.45499999999999996,0.5449999999999999,0.505,2.0,12
omseek.csv,0.15000000000000002,0.55,0.035,0.845,1.0,19
pcsx2.csv,0.645,0.47,0.38,0.49,2.0,14
plplot.csv,0.425,0.545,0.20500000000000002,0.665,2.0,18
rosegarden.csv,0.68,0.44499999999999995,0.505,0.475,2.5,9
smarttag.csv,0.28500000000000003,0.495,0.165,0.67,2.0,16
vapor.csv,0.49,0.42000000000000004,0.25,0.515,2.0,13
wxjs.csv,0.005,0.2,0.03,0.585,4.0,1
zorannt.csv,0.635,0.44,0.39,0.46499999999999997,3.0,10
zscreen.csv,0.725,0.42,0.535,0.485,3.0,8
