,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.37,0.6,0.64,0.23,0.0,0.98,0.21,0.3,0.1
decidr.csv,0.53,0.64,0.38,0.36,0.46,0.55,0.06,0.99,0.47
glas.csv,0.33,0.27,0.17,0.35,0.56,0.34,0.54,0.47,0.93
hatari.csv,0.57,0.64,0.94,0.58,0.67,0.61,0.5,0.52,0.36
ltp.csv,0.2,0.43,0.32,0.37,0.99,0.11,0.06,0.15,0.1
net-snmp.csv,0.96,0.55,0.5,0.62,0.62,0.56,0.5,0.44,0.34
opde.csv,0.24,0.53,0.56,0.9,0.24,0.39,0.56,0.59,0.31
powerfolder-.csv,0.33,0.95,0.0,0.05,0.37,0.25,0.35,0.2,0.0
tcl.csv,0.23,0.12,0.2,0.28,0.17,0.17,0.93,0.05,0.13
