,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.4,0.47,0.67,0.29,0.68,1.0,0.51,0.67,0.5
decidr.csv,0.44,0.35,0.43,0.36,0.67,0.42,0.5,1.0,0.59
glas.csv,0.52,0.23,0.57,0.31,0.73,0.36,0.65,0.68,1.0
hatari.csv,0.53,0.34,1.0,0.42,0.77,0.45,0.49,0.59,0.41
ltp.csv,0.5,0.25,0.67,0.73,0.99,0.46,0.5,0.66,0.43
net-snmp.csv,0.98,0.4,0.68,0.54,0.78,0.49,0.51,0.57,0.41
opde.csv,0.45,0.35,0.65,1.0,0.7,0.38,0.5,0.59,0.62
powerfolder-.csv,0.57,0.97,0.0,1.0,0.63,0.52,0.5,0.67,0.0
tcl.csv,0.42,0.25,0.62,0.32,0.62,0.53,1.0,0.54,0.67
