,f1,g,recall,precision,pf,wins
adonthell.csv,0.52,0.46,0.6,0.63,0.37,15
autofac.csv,0.53,0.54,0.57,0.62,0.44,14
avisynth2.csv,0.17,0.12,0.1,0.6,0.05,0
dsworkbench.csv,0.17,0.13,0.11,0.66,0.09,1
exist.csv,0.64,0.3,0.86,0.62,0.92,9
forester-atv.csv,0.34,0.32,0.28,0.65,0.23,5
freelords.csv,0.71,0.62,0.82,0.57,0.62,18
gephex.csv,0.6,0.37,0.71,0.53,0.73,8
google-collections.csv,0.72,0.0,1.0,0.57,1.0,4
java-gnome.csv,0.4,0.36,0.33,0.7,0.25,10
jpaul.csv,0.28,0.27,0.24,0.5,0.16,3
neodatis-odb.csv,0.36,0.34,0.41,0.62,0.36,6
octet.csv,0.47,0.39,0.38,0.57,0.38,7
personalaccess.csv,0.51,0.51,0.46,0.62,0.32,13
pokenetonline.csv,0.62,0.6,0.73,0.59,0.58,16
rcp-company-uibindings.csv,0.52,0.51,0.48,0.6,0.34,12
scenemonitor.csv,0.56,0.5,0.51,0.71,0.3,17
servicestack.csv,0.25,0.18,0.15,0.56,0.1,2
st-filteredstatistics.csv,0.58,0.51,0.73,0.57,0.68,11
