,google-collections.csv,forester-atv.csv,dsworkbench.csv,autofac.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,exist.csv,st-filteredstatistics.csv,pokenetonline.csv,java-gnome.csv,avisynth2.csv,personalaccess.csv,octet.csv,servicestack.csv,gephex.csv,rcp-company-uibindings.csv
adonthell.csv,0.22,0.5,0.56,0.54,0.59,0.66,0.21,0.41,0.29,0.48,0.46,0.42,0.69,0.0,0.24,0.33,0.48,0.0,0.49
autofac.csv,0.62,0.5,0.17,0.81,0.31,0.37,0.71,0.54,0.18,0.63,0.51,0.58,0.28,0.77,0.61,0.56,0.51,0.49,0.57
avisynth2.csv,0.24,0.27,0.24,0.17,0.0,0.05,0.15,0.04,0.12,0.06,0.1,0.16,0.0,0.99,0.25,0.0,0.52,0.0,0.07
dsworkbench.csv,0.17,0.73,0.77,0.12,0.06,0.17,0.07,0.13,0.49,0.1,0.35,0.1,0.0,0.0,0.35,0.0,0.07,0.29,0.24
exist.csv,0.0,0.3,0.48,0.0,0.46,0.56,0.0,0.17,0.63,0.78,0.0,0.3,0.46,0.38,0.39,0.0,0.0,0.38,0.0
forester-atv.csv,0.38,0.76,0.45,0.32,0.06,0.26,0.28,0.17,0.73,0.25,0.16,0.57,0.0,0.68,0.6,0.17,0.62,0.05,0.37
freelords.csv,0.78,0.4,0.67,0.61,0.3,0.68,0.68,0.6,0.65,0.32,0.71,0.62,0.0,0.36,0.67,0.66,0.51,0.0,0.68
gephex.csv,0.37,0.29,0.0,0.13,0.29,0.67,0.68,0.55,0.51,0.46,0.69,0.17,0.0,0.0,0.56,0.32,0.31,0.69,0.45
google-collections.csv,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.48,0.0,0.0,0.3,0.0,0.0,0.0,0.0
java-gnome.csv,0.12,0.48,0.57,0.44,0.54,0.27,0.33,0.45,0.35,0.35,0.3,0.6,0.79,0.36,0.18,0.44,0.39,0.36,0.24
jpaul.csv,0.36,0.59,0.46,0.36,0.0,0.13,0.79,0.27,0.49,0.12,0.12,0.26,0.02,0.0,0.48,0.47,0.33,0.0,0.2
neodatis-odb.csv,0.0,0.42,0.24,0.44,0.2,0.19,0.42,0.69,0.34,0.3,0.56,0.26,0.0,0.32,0.45,0.51,0.07,0.5,0.72
octet.csv,0.22,0.39,0.54,0.48,0.42,0.31,0.27,0.39,0.24,0.37,0.51,0.5,0.05,0.32,0.54,0.85,0.15,0.54,0.63
personalaccess.csv,0.18,0.63,0.66,0.57,0.21,0.48,0.6,0.41,0.58,0.51,0.62,0.44,0.0,0.37,0.81,0.61,0.28,0.44,0.52
pokenetonline.csv,0.51,0.39,0.0,0.6,0.61,0.68,0.72,0.49,0.65,0.0,0.3,0.69,0.28,0.0,0.48,0.7,0.76,0.62,0.7
rcp-company-uibindings.csv,0.74,0.6,0.57,0.51,0.36,0.62,0.65,0.41,0.48,0.33,0.67,0.35,0.24,0.67,0.5,0.44,0.5,0.56,0.88
scenemonitor.csv,0.44,0.51,0.53,0.63,0.41,0.55,0.62,0.49,0.76,0.23,0.65,0.5,0.24,0.0,0.58,0.34,0.53,0.25,0.49
servicestack.csv,0.05,0.64,0.3,0.12,0.0,0.07,0.15,0.26,0.06,0.43,0.31,0.24,0.0,0.0,0.31,0.34,0.73,0.0,0.18
st-filteredstatistics.csv,0.46,0.44,0.54,0.54,0.34,0.43,0.39,0.57,0.66,0.3,0.81,0.57,0.24,0.62,0.65,0.22,0.51,0.48,0.63
