,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.5,0.48,0.5,0.6,0.47,0.54,0.47,0.81,0.5,0.59
ffigo.csv,0.58,0.75,0.68,0.56,0.56,0.93,0.5,0.43,0.49,0.97
ildjit.csv,0.77,0.75,0.94,0.92,0.91,0.98,0.82,0.96,0.92,0.86
proftp.csv,0.6,0.62,0.64,0.32,0.72,0.97,0.47,0.4,0.57,0.98
skia.csv,0.5,0.44,0.49,0.33,0.48,0.48,0.36,0.58,0.46,0.41
tencompetence.csv,0.67,0.55,0.97,0.91,0.96,0.78,0.81,0.92,0.94,0.7
theresa.csv,0.5,0.5,0.55,0.37,0.48,0.73,0.38,0.49,0.42,0.64
wxjs.csv,0.0,0.0,0.0,0.85,0.0,0.83,0.67,0.0,0.91,0.94
xstore.csv,0.5,0.52,0.51,0.52,0.43,0.48,0.76,0.35,0.46,0.48
