,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.12,0.04,0.1,0.67,0.64,0.56,0.08,0.86,0.38,0.66
ffigo.csv,0.17,0.25,0.23,0.61,0.6,0.6,0.0,0.86,0.32,0.31
ildjit.csv,0.08,0.0,0.54,0.25,0.45,0.37,0.0,0.76,0.5,0.53
proftp.csv,0.07,0.08,0.2,0.7,0.67,0.55,0.19,0.76,0.52,0.62
skia.csv,0.19,0.04,0.14,0.62,0.78,0.46,0.15,0.58,0.54,0.55
tencompetence.csv,0.0,0.0,0.1,0.18,0.35,0.41,0.07,0.54,0.25,0.82
theresa.csv,0.19,0.07,0.23,0.63,0.86,0.59,0.15,0.69,0.5,0.33
wxjs.csv,0.0,0.0,0.0,0.5,0.0,0.17,0.3,0.0,0.36,0.62
xstore.csv,0.11,0.05,0.14,0.48,0.73,0.36,0.14,0.67,0.37,0.55
