,scenemonitor.csv,panda3d.csv,jchassis.csv,xcf.csv,coot.csv
coot.csv,94.5,98.5,2075.5,192.0,97.5
jchassis.csv,0.0,0.0,189.5,0.0,0.0
panda3d.csv,97.5,194.0,1169.0,94.5,373.0
scenemonitor.csv,92.5,98.5,430.5,93.5,95.5
xcf.csv,92.5,98.5,2880.0,96.5,97.5
