,recall,precision,pf,wins
acegisecurity.csv,0.505,0.47,0.3,9
biopax.csv,0.79,0.385,0.615,4
gnupdate.csv,0.395,0.55,0.11000000000000001,13
les-indemodables.csv,0.33499999999999996,0.51,0.16,11
openxava.csv,0.28500000000000003,0.52,0.175,10
ppcboot.csv,0.505,0.41500000000000004,0.36,5
repositorium.csv,0.5,0.35,0.5549999999999999,2
rsyslog.csv,0.5900000000000001,0.41000000000000003,0.36,7
simplewebservices.csv,0.49,0.385,0.32,6
ultimairis.csv,0.725,0.385,0.705,3
vars-redux.csv,0.27,0.45,0.06,12
wow-qrsk.csv,0.53,0.45499999999999996,0.345,8
wxstudio.csv,0.325,0.26,0.405,1
xqilla.csv,0.0,0.0,0.0,0
