,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,96.5,294.0,1240.0,292.5,97.5,581.5,98.5,98.5
etics.csv,96.5,195.0,191.0,97.5,97.5,96.5,191.0,98.5
genecys.csv,189.0,196.0,189.0,985.0,97.5,291.5,197.5,98.5
kftpgrabber.csv,81.5,194.0,193.5,187.0,97.5,95.5,94.5,98.5
kvs.csv,96.5,89.5,326.0,590.0,142.5,783.5,98.5,98.5
mcore3d.csv,77.0,294.0,965.0,194.0,97.5,286.5,191.0,98.5
ogrehg.csv,96.5,195.0,655.5,97.5,97.5,486.5,191.0,98.5
projecteqemu.csv,96.5,195.0,110.5,295.0,97.5,96.5,94.5,98.5
