,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.41,0.92,0.13,0.72,0.41,0.48,0.5,0.35,0.4
buddata-ebxml-registry.csv,1.0,0.88,1.0,0.93,0.89,0.95,0.97,1.0,0.93
fluidium.csv,0.01,0.0,0.0,0.03,0.0,0.62,0.0,0.06,0.1
illumination.csv,0.96,1.0,1.0,1.0,1.0,1.0,0.2,0.82,0.99
jsr308-langtools.csv,0.29,0.5,0.33,0.31,0.42,0.38,0.93,0.41,0.16
olsrd.csv,0.76,0.42,0.67,0.45,0.27,0.19,0.4,0.82,0.39
reaper-ecad.csv,0.03,0.79,0.0,0.21,0.06,0.0,0.1,0.0,0.18
rtb-team.csv,0.37,0.0,0.8,0.17,0.08,0.05,0.0,0.06,0.4
sidekar.csv,0.0,0.0,1.0,0.52,0.83,1.0,0.0,0.0,0.63
