,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,0.18,0.0,0.1,0.17,0.11,0.28,0.27
ivatamasks.csv,0.82,0.96,0.6,0.0,0.44,0.31,0.97
ivataopenportal.csv,0.11,0.07,0.57,0.36,0.01,0.36,0.45
kolmafia.csv,0.32,0.16,0.18,0.17,0.24,0.0,0.23
mb-unit.csv,0.05,0.58,0.02,0.91,0.81,0.64,0.56
nova.csv,0.0,0.4,0.16,0.11,0.1,0.1,0.28
olex2.csv,0.14,0.86,0.56,0.6,0.3,0.49,0.01
