,recall,precision,pf,pci_20,ifa,wins
arm-webradio.csv,0.37,0.31,0.45,0.63,3.0,2
aubit4gl.csv,0.22,0.3,0.21,0.83,3.0,10
bionote.csv,0.29,0.24,0.21,0.8,3.0,7
liferea.csv,0.31,0.31,0.25,0.58,4.0,4
opensim4opencog.csv,0.62,0.38,0.34,0.43,1.0,11
pclasses.csv,0.07,0.38,0.05,0.51,4.0,6
plearn.csv,0.52,0.25,0.33,0.53,4.0,1
psrchive.csv,0.51,0.4,0.23,0.58,6.0,8
re2c.csv,0.39,0.34,0.37,0.67,2.0,9
rebecca-aiml.csv,0.62,0.33,0.37,0.5,0.0,12
thrust.csv,0.11,0.2,0.15,0.8,3.0,5
tzod.csv,0.43,0.28,0.37,0.47,1.0,3
yaprm.csv,0.36,0.25,0.29,0.52,4.0,0
