,f1,g,recall,precision,pf,wins
cme.csv,0.02,0.01,0.01,0.045,0.015,0
columba.csv,0.49,0.635,0.645,0.44,0.375,13
encog-cs.csv,0.375,0.35,0.8200000000000001,0.245,0.9,4
fido.csv,0.03,0.02,0.015,0.12,0.0,1
flexpay.csv,0.42,0.515,0.5,0.33999999999999997,0.27,12
fluent-nhibernate.csv,0.405,0.39,0.345,0.37,0.21500000000000002,8
geochat.csv,0.16999999999999998,0.215,0.185,0.20500000000000002,0.265,2
gpsmid.csv,0.415,0.51,0.835,0.275,0.59,10
k3d.csv,0.15,0.095,0.08,0.45,0.1,3
m-a-d-n-e-s-s.csv,0.26,0.295,0.255,0.45,0.17,5
mob-sen-plat.csv,0.425,0.595,0.87,0.29000000000000004,0.695,11
ninject.csv,0.275,0.485,0.45499999999999996,0.3,0.305,7
uface.csv,0.435,0.53,0.875,0.28500000000000003,0.755,9
v8.csv,0.315,0.505,0.605,0.29,0.55,6
