,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.3,0.0,0.0,1.0,0.09,0.09,0.43
chrysalis.csv,0.39,0.22,0.15,0.45,0.0,0.28,0.78
jahshaka.csv,0.37,1.0,0.15,0.34,0.24,0.35,0.22
jam-daq.csv,0.48,0.22,0.39,0.42,0.24,0.94,0.13
jatlas.csv,0.06,0.0,0.06,0.02,1.0,0.0,0.0
jedit.csv,0.97,0.4,0.42,0.64,0.23,0.59,0.45
open-media-library.csv,0.64,0.49,0.98,0.72,0.76,0.78,0.23
