,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.04,0.62,0.65,0.85,0.74,0.61,0.66,0.91,0.59
azureus.csv,0.75,0.65,0.5,1.0,0.44,0.04,1.01,0.91,0.87
columba.csv,0.63,0.55,0.56,0.89,0.54,0.56,0.75,0.55,0.03
continuum-ide.csv,0.92,0.86,0.66,0.84,0.0,0.71,1.0,0.98,0.82
emulemorph.csv,1.0,1.0,1.0,0.0,1.0,1.0,0.68,0.87,0.94
factor.csv,0.77,0.94,0.98,1.0,0.79,0.97,1.01,0.04,0.99
pcgen.csv,0.7,0.81,0.05,0.85,0.73,0.46,1.0,0.86,0.79
stemkit.csv,0.83,0.97,1.0,1.0,1.0,1.0,0.0,0.88,0.96
utgb.csv,0.68,0.0,0.73,0.84,0.75,0.81,0.84,0.75,0.79
