,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,98.5,494.0,876.5,95.5,98.5,243.5,190.0,99.0,180.0,196.5
array4j.csv,98.5,593.0,537.0,292.0,370.0,678.0,285.5,99.0,753.5,68.5
beast-mcmc.csv,98.5,97.5,1228.5,193.0,98.5,389.0,288.5,99.0,98.5,198.0
continuum-ide.csv,373.5,91.5,71.5,193.0,96.5,703.5,186.0,96.5,95.5,98.5
jam-daq.csv,98.5,97.5,169.0,88.5,98.5,337.0,97.5,96.5,364.0,197.5
l2j.csv,98.5,296.0,1461.5,193.0,98.5,388.0,290.5,99.0,277.5,198.0
nodal.csv,1762.0,194.5,340.0,292.0,96.5,193.0,192.0,99.0,99.0,96.5
projectfactory.csv,2219.5,494.0,1080.5,292.0,96.5,2466.0,196.0,96.5,180.0,99.0
roolo.csv,98.5,493.5,1174.0,292.0,98.5,291.5,196.0,99.0,99.0,99.0
