,recall,precision,pf,wins
acdk.csv,0.47,0.54,0.22,13
auber.csv,0.73,0.39,0.7,2
cortex-vfx.csv,0.43,0.55,0.21,14
empserver.csv,0.78,0.36,0.65,3
flylegacy.csv,0.62,0.48,0.45,9
galaxium.csv,0.64,0.53,0.34,12
growl-for-windows.csv,0.38,0.55,0.1,16
k3d.csv,0.24,0.41,0.19,8
libarchive.csv,0.9,0.39,0.83,1
linux-ntfs.csv,0.67,0.45,0.59,5
m-a-d-n-e-s-s.csv,0.37,0.6,0.2,15
novembre.csv,0.17,0.47,0.15,11
qtwin.csv,0.12,0.33,0.07,7
st-filteredstatistics.csv,0.88,0.33,0.84,0
tweetsharp.csv,0.32,0.3,0.32,4
unladen-swallow.csv,0.38,0.44,0.25,10
wishmaster.csv,0.27,0.4,0.28,6
