,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.49,0.42,0.54,0.46,0.38,0.5,0.45,0.83,0.36,0.36
cubefs.csv,0.99,0.42,0.45,0.53,0.43,0.59,0.52,0.52,0.91,0.44
iaml.csv,0.99,0.88,0.68,0.91,0.7,0.57,0.58,0.9,0.68,0.5
ivataopenportal.csv,0.44,0.42,0.49,0.42,0.36,0.54,0.42,0.41,0.5,0.36
mb-unit.csv,0.51,0.67,0.66,0.46,0.38,0.42,0.42,0.94,0.38,0.33
mvdsv.csv,0.91,0.65,0.0,0.98,0.88,0.5,0.94,0.88,0.75,0.86
nova.csv,0.75,0.57,0.79,0.66,0.61,0.75,0.68,0.7,0.47,0.73
openwbem.csv,0.46,0.83,0.79,0.57,0.42,0.55,0.77,0.44,0.44,0.5
xcmetadataservicestoolkit.csv,0.85,0.9,0.48,0.67,0.38,0.47,0.42,0.95,0.46,0.41
