,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv
apertium.csv,395.0,193.0,1760.5,99.0,259.5,99.0,57.5,98.5,191.0,192.0,115.0,181.0,197.5,364.0,0.0,194.0
beast-mcmc.csv,97.5,99.0,194.0,98.5,178.0,99.0,376.0,98.5,576.0,197.5,97.5,99.0,98.5,97.5,96.5,96.5
bigdata.csv,395.0,193.0,585.5,98.5,98.5,295.0,567.0,98.5,65.5,98.5,195.0,81.5,197.5,276.5,88.5,451.5
cuberok.csv,493.0,99.0,2733.0,94.5,98.5,198.0,470.5,98.5,385.0,197.5,272.5,98.5,98.5,97.5,96.5,506.5
exist.csv,296.5,99.0,552.0,94.5,98.5,99.0,188.0,98.5,671.5,197.5,192.0,94.5,95.5,97.5,96.5,462.0
icescrum.csv,97.5,95.5,96.5,98.5,178.0,198.0,188.0,98.5,90.5,197.5,94.5,85.5,197.5,272.5,96.5,96.5
jbasic.csv,98.5,99.0,391.0,99.0,273.5,99.0,281.5,94.5,675.5,583.5,129.0,98.5,197.5,97.5,96.5,195.0
jrefactory.csv,688.5,726.0,99.0,98.5,297.0,99.0,282.5,98.5,675.5,98.5,195.0,177.0,197.5,97.5,96.5,194.0
jsecurity.csv,98.5,193.0,96.5,99.0,98.5,375.0,90.5,92.5,74.5,290.0,91.5,85.5,93.5,267.5,96.5,42.5
libopenmetaverse.csv,593.0,99.0,99.0,99.0,98.5,99.0,470.5,98.5,675.5,197.5,195.0,99.0,197.5,97.5,96.5,292.5
mobicents.csv,197.0,193.0,730.0,99.0,97.5,99.0,378.0,98.5,189.0,197.5,195.0,94.5,197.5,97.5,96.5,292.5
opendvr.csv,197.5,99.0,83.5,274.5,98.5,96.5,185.0,98.5,90.5,197.5,66.5,98.5,96.5,177.0,94.5,139.0
power-architect.csv,391.0,99.0,99.0,94.5,98.5,198.0,567.0,98.5,383.0,197.5,195.0,99.0,196.5,177.0,96.5,292.5
sidekar.csv,0.0,0.0,0.0,99.0,0.0,0.0,284.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,0.0
wheat.csv,296.5,99.0,99.0,94.5,98.5,97.5,281.5,98.5,92.5,197.5,91.5,98.5,293.5,270.5,96.5,360.0
wsmt.csv,394.0,76.5,839.0,90.5,97.5,294.5,159.0,92.5,510.0,95.5,84.5,99.0,272.5,97.5,94.5,323.0
