,recall,precision,pf,wins
applet2app.csv,0.79,0.48,0.76,2
biodwh.csv,0.14,0.675,0.05,15
blue-c.csv,0.5700000000000001,0.485,0.38,9
cities3d.csv,0.25,0.355,0.31999999999999995,1
firebird.csv,0.53,0.485,0.38,8
jcache.csv,0.495,0.56,0.225,13
jparsec.csv,0.87,0.505,0.67,6
mscore.csv,0.58,0.52,0.39,10
nabu-library.csv,0.655,0.45999999999999996,0.565,4
ns-3-dev-def-routing.csv,0.41000000000000003,0.52,0.25,11
open-ms.csv,0.71,0.425,0.755,0
popeye-chess.csv,0.55,0.6,0.30000000000000004,14
qgo.csv,0.56,0.54,0.35,12
webdriver.csv,0.585,0.475,0.405,7
xined.csv,0.345,0.44,0.36,3
yafdotnet.csv,0.7,0.44,0.54,5
