,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,kmess.csv,rocrail.csv
kmess.csv,0.41,0.46,0.11,0.35,0.68,0.74
minig.csv,0.35,0.56,0.66,0.21,0.17,0.2
ossbuild.csv,0.3,0.68,0.41,0.71,0.54,0.76
rezilla.csv,0.68,0.19,0.3,0.31,0.47,0.45
rocrail.csv,0.19,0.67,0.62,0.21,0.38,0.81
webdriver.csv,0.19,0.74,0.54,0.0,0.59,0.74
