,recall,precision,pf,pci_20,ifa,wins
amateur-scrolls.csv,0.13,0.5449999999999999,0.065,0.66,0.5,11
dvd-create.csv,0.7,0.5,0.63,0.405,1.5,2
echongl.csv,0.41000000000000003,0.47,0.29500000000000004,0.585,1.0,8
empserver.csv,0.645,0.5,0.665,0.45499999999999996,1.0,5
gdis.csv,0.675,0.5,0.515,0.565,1.0,9
gmerlin.csv,0.535,0.49,0.355,0.41,0.0,10
growl-for-windows.csv,0.02,0.275,0.0,0.18,1.0,0
mpgravity.csv,0.85,0.5,0.715,0.42,0.5,7
myfaces.csv,0.495,0.515,0.275,0.5,0.0,12
nativeclient.csv,0.62,0.51,0.39,0.51,0.0,13
passwordsafe.csv,0.5,0.5800000000000001,0.26,0.675,0.0,16
phonon-vlc-mplayer.csv,0.585,0.685,0.275,0.625,0.0,17
ppcboot.csv,0.99,0.465,0.92,0.425,1.0,3
rtrt-on-gpu.csv,0.59,0.45999999999999996,0.59,0.53,2.0,1
sandiaportals.csv,0.5549999999999999,0.6599999999999999,0.30000000000000004,0.635,0.5,15
tktoolkit.csv,0.655,0.5,0.64,0.515,1.0,6
ultimairis.csv,0.73,0.585,0.44,0.55,0.5,14
wikipediardware.csv,0.8049999999999999,0.45,0.69,0.435,1.0,4
