,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.07,0.25,0.35,0.1,0.31
fluent-nhibernate.csv,0.33,0.19,0.24,0.04,0.39,0.34,0.34
geogebra.csv,0.25,0.22,0.17,0.02,0.37,0.45,0.34
hibernate.csv,0.21,0.18,0.05,0.11,0.44,0.38,0.1
jasperreports.csv,0.23,0.23,0.3,0.05,0.36,0.24,0.1
kvs.csv,0.54,0.22,0.11,0.03,0.32,0.3,0.08
phet.csv,0.2,0.44,0.01,0.03,0.2,0.13,0.03
