,recall,precision,pf,wins
botsnscouts.csv,0.68,0.73,0.33,15
bzbyte.csv,0.83,0.65,0.65,7
chrysalis.csv,0.6,0.82,0.28,17
dspace-gsoc.csv,0.7,0.7,0.59,9
fbmanager.csv,0.47,0.8,0.19,16
fityk.csv,0.72,0.74,0.52,12
fleet-simulator.csv,0.88,0.67,0.77,5
freenet.csv,0.84,0.62,0.83,2
google-caja.csv,0.86,0.67,0.71,8
k3b.csv,0.78,0.61,0.86,1
mediaportal.csv,0.28,0.75,0.1,14
myfaces.csv,0.61,0.73,0.37,13
onotoa.csv,0.48,0.62,0.66,0
paintown.csv,0.77,0.71,0.81,4
poormans.csv,0.52,0.65,0.28,10
sqlpower-library.csv,0.9,0.64,0.83,3
triplea.csv,0.76,0.71,0.56,11
xamj.csv,0.81,0.66,0.68,6
