,recall,precision,pf,pci_20,ifa,wins
badtrinity-zero.csv,0.43,0.42,0.33,0.47,2.0,0
bibletime.csv,0.68,0.49,0.45,0.39,2.0,1
boost.csv,0.69,0.56,0.36,0.44,2.0,3
codepurge.csv,0.39,0.51,0.27,0.57,0.0,8
etics.csv,0.55,0.61,0.19,0.5,1.0,12
gusanos.csv,0.69,0.47,0.36,0.45,1.0,5
kvs.csv,0.36,0.47,0.29,0.58,1.0,4
mcore3d.csv,0.51,0.5,0.29,0.49,1.0,6
modellus.csv,0.55,0.53,0.35,0.52,1.0,7
monetdb.csv,0.37,0.57,0.22,0.59,1.0,9
projecteqemu.csv,0.46,0.52,0.28,0.53,2.0,2
pydev.csv,0.33,0.59,0.14,0.59,1.0,10
xbplayer.csv,0.55,0.56,0.25,0.49,0.0,11
