,f1,g,recall,precision,pf,wins
aufs.csv,0.24,0.275,0.24,0.525,0.19,4
bdbbasic.csv,0.5,0.43999999999999995,0.5,0.515,0.4,10
echongl.csv,0.49,0.57,0.635,0.45499999999999996,0.395,12
etherboot.csv,0.13,0.0,0.08,0.185,0.02,0
ffigo.csv,0.14,0.195,0.165,0.395,0.12,2
freebios.csv,0.33999999999999997,0.425,0.415,0.37,0.39,5
gebr.csv,0.56,0.025,1.0,0.395,0.995,3
gnukeda.csv,0.44999999999999996,0.47,0.48,0.42000000000000004,0.38,9
gstreamer.csv,0.485,0.505,0.78,0.375,0.785,7
jnode.csv,0.125,0.08,0.065,0.39,0.055,1
metacosm.csv,0.495,0.55,0.58,0.45499999999999996,0.34,11
openmeetings.csv,0.5,0.54,0.52,0.61,0.175,13
pgui.csv,0.43,0.45999999999999996,0.53,0.435,0.54,6
wxcrp.csv,0.485,0.515,0.73,0.425,0.74,8
