,n2cms.csv,nug.csv,codeblocks.csv,bulmages.csv,uclmda.csv,dataobjectsdotnet.csv
bulmages.csv,0.33,0.17,0.0,1.0,0.92,0.5
codeblocks.csv,0.44,0.33,0.98,0.29,0.98,0.5
dataobjectsdotnet.csv,0.37,0.46,0.72,0.11,0.96,0.99
n2cms.csv,1.0,0.29,0.9,0.3,0.94,0.42
nug.csv,0.46,1.0,0.63,0.19,0.25,0.43
uclmda.csv,0.56,0.33,0.8,0.0,1.0,0.53
