,n2cms.csv,nug.csv,codeblocks.csv,bulmages.csv,uclmda.csv,dataobjectsdotnet.csv
bulmages.csv,0.02,0.07,0.0,0.88,0.09,0.06
codeblocks.csv,0.35,0.43,0.98,0.51,0.76,0.61
dataobjectsdotnet.csv,0.38,0.65,0.4,0.17,0.46,0.97
n2cms.csv,0.97,0.33,0.44,0.7,0.36,0.51
nug.csv,0.66,1.0,0.37,0.17,0.01,0.51
uclmda.csv,0.23,0.15,0.45,0.0,1.0,0.3
