,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.44,0.4,0.39,0.31,0.66,0.56,0.65,0.39
enlightenment.csv,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0
ffigo.csv,0.4,0.28,0.28,0.0,0.07,0.0,0.75,0.0
ildjit.csv,0.44,0.69,0.2,0.19,0.25,0.0,0.26,0.21
jfreereport.csv,0.1,0.04,0.48,0.19,0.1,0.0,0.28,0.06
psycle.csv,0.68,0.45,0.71,0.6,0.65,0.7,0.51,0.5
wikipediardware.csv,0.61,0.44,0.24,0.64,0.13,0.41,0.5,0.73
wxjs.csv,0.04,0.0,0.07,0.0,0.04,0.95,0.0,0.06
