,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.77,0.17,0.12,0.72,0.74,0.1,0.69,0.93
enlightenment.csv,0.66,0.23,0.13,0.73,0.52,0.08,0.63,0.73
ffigo.csv,0.76,0.33,0.1,0.0,0.67,0.0,0.79,0.0
ildjit.csv,0.65,0.58,0.15,0.56,0.4,0.0,0.71,0.78
jfreereport.csv,0.79,0.06,0.26,0.72,0.6,0.0,0.86,1.0
psycle.csv,0.81,0.19,0.2,0.62,0.58,0.12,0.75,0.89
wikipediardware.csv,0.78,0.18,0.13,0.63,0.52,0.09,0.6,0.85
wxjs.csv,0.67,0.0,0.07,0.33,1.0,0.31,0.0,0.67
