,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,0.43,0.46,0.31,0.72,0.73,0.98,0.68,0.59,0.6,0.26,0.0,0.37,0.47,0.57,0.49,0.37,0.65
biopax.csv,0.57,0.37,0.39,0.41,0.33,0.6,0.64,0.55,0.68,0.23,0.66,0.64,0.61,0.63,0.49,0.99,0.24
ffigo.csv,0.62,0.54,0.39,0.61,0.55,0.33,0.68,0.63,0.63,0.6,0.0,0.47,0.99,0.56,0.6,0.47,0.42
freebios.csv,0.41,0.3,0.97,0.5,0.23,0.21,0.32,0.42,0.37,0.51,0.14,0.34,0.45,0.41,0.25,0.44,0.41
glelite.csv,0.38,0.0,0.0,0.13,0.0,0.05,0.0,0.0,0.13,0.0,0.05,1.0,0.21,0.17,0.09,0.0,0.0
gnupdate.csv,0.4,0.25,0.47,0.62,0.96,0.43,0.64,0.58,0.49,0.2,0.29,0.33,0.59,0.49,0.26,0.43,0.5
go.csv,0.99,0.59,0.45,0.47,0.65,0.6,0.67,0.62,0.68,0.35,0.14,0.54,0.62,0.66,0.57,0.7,0.4
gstreamer.csv,0.55,0.49,0.54,0.59,0.33,0.55,0.58,0.66,0.45,0.38,0.59,0.44,0.55,0.97,0.61,0.28,0.57
metacosm.csv,0.32,0.3,0.31,0.45,0.18,0.24,0.34,0.25,0.44,0.35,0.0,0.27,0.43,0.38,0.11,0.45,0.97
pcsx2.csv,0.63,0.57,0.5,0.62,0.8,0.58,0.62,0.6,0.99,0.43,0.0,0.27,0.37,0.63,0.43,0.29,0.61
pgui.csv,0.39,0.21,0.14,0.54,0.45,0.36,0.48,0.98,0.49,0.25,0.0,0.31,0.24,0.27,0.39,0.33,0.68
qse.csv,0.35,0.36,0.17,0.19,0.34,0.29,0.95,0.52,0.58,0.52,0.0,0.35,0.3,0.47,0.42,0.4,0.48
rebecca-aiml.csv,0.29,0.17,0.49,0.37,0.06,0.39,0.17,0.11,0.4,0.98,0.0,0.27,0.33,0.27,0.2,0.38,0.49
skia.csv,0.37,0.45,0.12,0.17,0.06,0.33,0.27,0.38,0.38,0.23,0.53,0.16,0.21,0.24,1.0,0.18,0.26
vars-redux.csv,0.27,0.3,0.17,0.97,0.4,0.35,0.58,0.47,0.29,0.17,0.0,0.16,0.26,0.26,0.35,0.37,0.37
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
yale.csv,0.34,0.93,0.57,0.39,0.23,0.51,0.32,0.32,0.43,0.78,0.76,0.0,0.27,0.35,0.47,0.0,0.39
