,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,0.0,59.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,97.0,0.0,0.0,3.0,9.0,0.0,1.0
biopax.csv,2.0,80.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,69.0,24.0,0.0,2.0,5.0,3.0,0.0,1.0
ffigo.csv,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,37.0,97.0,0.0,0.0,1.0,4.0,1.0,4.0
freebios.csv,3.0,61.0,0.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,22.0,0.0,2.0,2.0,5.0,0.0,5.0
glelite.csv,3.0,81.0,1.0,2.0,2.0,0.0,7.0,3.0,0.0,3.0,46.0,0.0,2.0,4.0,6.0,2.0,1.0
gnupdate.csv,4.0,7.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,19.0,18.0,0.0,0.0,1.0,4.0,0.0,4.0
go.csv,0.0,51.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,65.0,36.0,0.0,0.0,3.0,1.0,1.0,4.0
gstreamer.csv,2.0,20.0,0.0,6.0,6.0,0.0,3.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,5.0
metacosm.csv,0.0,16.0,0.0,13.0,8.0,0.0,3.0,2.0,0.0,0.0,97.0,0.0,1.0,2.0,6.0,1.0,0.0
pcsx2.csv,3.0,8.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,11.0,97.0,0.0,1.0,1.0,2.0,0.0,1.0
pgui.csv,0.0,29.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,46.0,97.0,0.0,3.0,5.0,0.0,1.0,3.0
qse.csv,0.0,20.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,9.0,97.0,0.0,0.0,1.0,5.0,0.0,0.0
rebecca-aiml.csv,3.0,10.0,0.0,1.0,12.0,0.0,6.0,3.0,3.0,0.0,97.0,0.0,0.0,1.0,2.0,0.0,4.0
skia.csv,3.0,3.0,4.0,4.0,10.0,0.0,1.0,2.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,2.0
vars-redux.csv,0.0,8.0,7.0,0.0,1.0,0.0,5.0,0.0,0.0,75.0,97.0,0.0,1.0,2.0,2.0,0.0,0.0
wxjs.csv,123.0,962.0,99.0,115.0,105.0,259.0,0.0,3.0,271.0,185.0,0.0,152.0,119.0,342.0,68.0,90.0,57.0
yale.csv,4.0,0.0,1.0,2.0,10.0,1.0,6.0,3.0,0.0,1.0,34.0,0.0,2.0,2.0,6.0,2.0,0.0
