,wow-qrsk.csv,m-a-d-n-e-s-s.csv,kindb.csv,kftpgrabber.csv,netatalk.csv,illumination.csv,quickfast.csv
illumination.csv,0.0,0.36,0.0,0.09,0.0,0.78,0.13
kftpgrabber.csv,0.46,0.33,0.11,0.85,0.25,0.0,0.34
kindb.csv,0.64,0.66,0.82,0.72,0.17,0.07,0.39
m-a-d-n-e-s-s.csv,0.51,0.74,0.83,0.42,0.75,0.33,0.45
netatalk.csv,0.62,0.57,0.64,0.51,0.7,0.58,0.65
quickfast.csv,0.51,0.27,0.58,0.66,0.61,0.68,0.77
wow-qrsk.csv,0.81,0.44,0.0,0.48,0.61,0.48,0.11
