,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.76,0.3,0.36,0.2,0.66,0.0,0.21,0.48,0.53,0.13
fontforge.csv,0.65,0.39,0.36,0.11,0.71,0.48,0.19,0.0,0.47,0.24
hatari.csv,0.51,0.42,0.0,0.44,0.46,0.44,0.25,0.74,0.49,0.31
jcl.csv,0.0,0.03,0.0,0.11,0.08,0.01,0.06,0.0,0.0,0.11
ltp.csv,0.14,0.35,0.19,0.04,0.02,0.08,0.08,0.13,0.04,0.03
net-snmp.csv,0.0,0.38,0.06,0.33,0.47,0.33,0.27,0.71,0.3,0.31
opde.csv,0.55,0.47,0.17,0.0,0.65,0.47,0.37,0.29,0.7,0.51
powerfolder-.csv,0.12,0.0,0.11,0.11,0.25,0.23,0.08,0.39,0.74,0.13
quantlib.csv,0.18,0.65,0.06,0.49,0.54,0.83,0.25,0.58,0.98,0.0
