,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.37,0.18,0.84,0.27,0.0,0.19,0.35,0.33,0.0,0.39
cubefs.csv,0.56,0.09,0.67,0.53,0.34,0.45,0.46,0.98,0.94,0.58
iaml.csv,0.65,0.27,0.73,0.55,0.0,0.38,0.99,0.26,0.7,0.46
ivataopenportal.csv,0.55,0.36,0.47,0.48,0.0,0.96,0.33,0.57,0.0,0.4
mb-unit.csv,0.57,0.49,0.46,0.99,0.34,0.69,0.48,0.56,0.0,0.53
mvdsv.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02
nova.csv,0.44,1.0,0.33,0.51,0.0,0.46,0.29,0.56,0.91,0.39
openwbem.csv,0.97,0.6,0.47,0.51,0.32,0.54,0.57,0.55,0.67,0.39
xcmetadataservicestoolkit.csv,0.58,0.0,0.7,0.52,0.65,0.52,0.55,0.2,0.0,0.98
