,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.33,0.15,0.81,0.23,0.0,0.16,0.31,0.29,0.0,0.35
cubefs.csv,0.55,1.0,0.67,0.55,0.33,0.42,0.52,0.99,1.0,0.62
iaml.csv,0.68,0.23,0.86,0.55,0.0,0.35,0.99,0.22,1.0,0.55
ivataopenportal.csv,0.58,0.31,0.43,0.48,0.0,0.95,0.29,0.68,0.0,0.38
mb-unit.csv,0.55,0.46,0.67,1.0,0.33,0.85,0.46,0.62,0.0,0.62
mvdsv.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02
nova.csv,0.45,1.0,0.29,0.55,0.0,0.47,0.26,0.68,1.0,0.35
openwbem.csv,0.96,0.62,0.48,0.78,0.33,0.66,0.75,0.65,1.0,0.52
xcmetadataservicestoolkit.csv,0.57,0.0,0.86,0.48,1.0,0.5,0.69,0.17,0.0,0.98
