,f1,g,recall,precision,pf,wins
adobe-source.csv,0.385,0.41000000000000003,0.37,0.505,0.15000000000000002,7
aubit4gl.csv,0.24,0.265,0.22999999999999998,0.315,0.18,0
liferea.csv,0.31000000000000005,0.365,0.32,0.33,0.32499999999999996,2
moving-pictures.csv,0.305,0.345,0.3,0.38,0.20500000000000002,3
opensim4opencog.csv,0.44999999999999996,0.565,0.5800000000000001,0.39,0.365,8
plearn.csv,0.28,0.36,0.33,0.22999999999999998,0.315,1
psrchive.csv,0.525,0.585,0.625,0.43,0.43,9
re2c.csv,0.405,0.425,0.385,0.395,0.4,4
rebecca-aiml.csv,0.39,0.59,0.73,0.30500000000000005,0.51,6
xfce.csv,0.415,0.5700000000000001,0.685,0.325,0.6499999999999999,5
