,f1,g,recall,precision,pf,wins
ardour.csv,0.585,0.665,0.66,0.625,0.27,17
cornerstone.csv,0.325,0.28,0.24,0.63,0.09,0
emeraldemu.csv,0.375,0.43,0.47500000000000003,0.655,0.14,6
grafx2.csv,0.605,0.67,0.71,0.545,0.31,15
jahshakafx.csv,0.56,0.64,0.66,0.625,0.25,16
kindb.csv,0.5800000000000001,0.655,0.805,0.55,0.45999999999999996,11
maya-work-in-progress.csv,0.605,0.7,0.8200000000000001,0.48,0.46499999999999997,12
netatalk.csv,0.58,0.63,0.74,0.48,0.565,8
novembre.csv,0.515,0.545,0.56,0.585,0.33,9
ns-3.csv,0.5549999999999999,0.45499999999999996,0.6799999999999999,0.51,0.595,2
nullc.csv,0.5,0.575,0.655,0.52,0.45499999999999996,5
open-beos.csv,0.56,0.665,0.775,0.6,0.44,14
planeshift.csv,0.585,0.59,0.82,0.48,0.705,3
plee-the-bear.csv,0.62,0.585,0.65,0.53,0.55,7
reaper-ecad.csv,0.255,0.22,0.185,0.755,0.02,1
sbml.csv,0.5800000000000001,0.67,0.78,0.51,0.545,10
unimrcp.csv,0.565,0.615,0.625,0.59,0.245,13
unladen-swallow.csv,0.42,0.475,0.435,0.625,0.175,4
