,recall,precision,pf,pci_20,ifa,wins
alsa.csv,0.72,0.47,0.565,0.49,4.5,1
arcallians.csv,0.785,0.475,0.53,0.5,1.0,11
arianne.csv,0.955,0.42,0.935,0.47,1.0,3
aztec.csv,0.45999999999999996,0.585,0.28,0.63,0.0,15
biopax.csv,0.945,0.4,0.875,0.43,0.5,2
bl-toolkit.csv,0.8400000000000001,0.395,0.955,0.46499999999999997,1.0,0
gnupdate.csv,0.73,0.485,0.44,0.505,2.5,7
les-indemodables.csv,0.595,0.435,0.455,0.45999999999999996,1.5,4
ng4j.csv,0.675,0.495,0.41500000000000004,0.515,1.0,13
openxava.csv,0.4,0.49,0.335,0.505,0.0,12
phonon-vlc-mplayer.csv,0.665,0.585,0.38,0.565,0.5,14
qgis.csv,0.5449999999999999,0.42000000000000004,0.275,0.57,2.0,9
rsyslog.csv,0.665,0.415,0.345,0.5,1.5,6
vars-redux.csv,0.52,0.52,0.35,0.45,1.0,10
xapian.csv,0.895,0.475,0.78,0.46,1.0,5
xqilla.csv,0.16,0.395,0.29000000000000004,0.655,1.0,8
