,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.92,0.85,0.88,0.87,0.98
nabu-library.csv,0.52,0.44,0.45,0.44,0.6
pcgen.csv,0.69,0.51,0.55,0.49,0.82
selenium.csv,0.52,0.65,0.45,0.38,0.61
tolven.csv,0.89,0.54,0.66,0.58,0.92
