,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.93,0.73,0.02,0.92,0.59
nabu-library.csv,0.89,0.7,0.71,0.69,0.02
pcgen.csv,0.65,0.02,0.72,0.53,0.88
selenium.csv,0.03,0.63,0.9,0.57,0.76
tolven.csv,0.9,0.49,0.82,0.03,0.92
