,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.13,0.33,0.0,0.43,0.09
nabu-library.csv,0.76,0.67,0.65,0.67,0.0
pcgen.csv,0.13,0.01,0.65,0.34,0.58
selenium.csv,0.0,0.27,0.54,0.54,0.14
tolven.csv,0.06,0.12,0.21,0.0,0.04
