,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.1,0.39,0.98,0.22,0.46
nabu-library.csv,0.43,0.61,0.58,0.63,0.98
pcgen.csv,0.42,0.98,0.57,0.6,0.34
selenium.csv,0.98,0.48,0.29,0.72,0.29
tolven.csv,0.12,0.58,0.24,0.98,0.1
