,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.14,0.38,0.99,0.17,0.55
nabu-library.csv,0.48,0.57,0.4,0.47,0.99
pcgen.csv,0.49,0.98,0.39,0.49,0.35
selenium.csv,0.98,0.48,0.2,0.53,0.36
tolven.csv,0.17,0.62,0.23,0.99,0.14
