,recall,precision,pf,cdom,bellwether
1,0.735,0.485,0.415,7.0,sblim.csv
10,0.745,0.25,0.28500000000000003,1.0,fluent-nhibernate.csv
13,0.685,0.475,0.41,9.0,les-indemodables.csv
27,0.6950000000000001,0.305,0.275,5.0,exordium.csv
34,0.8,0.455,0.33,16.0,jstock.csv
52,0.67,0.44,0.4,17.0,olex2.csv
24,0.8200000000000001,0.5700000000000001,0.5700000000000001,1.0,magicwars.csv
25,0.585,0.45,0.4,3.0,personalaccess.csv
26,0.78,0.665,0.55,0.0,xmemcached.csv
