,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.63,0.0,0.14,0.98
emftriple.csv,1.0,1.0,0.0,0.2
fluent-nhibernate.csv,0.65,0.04,1.0,1.0
gpsmid.csv,0.98,0.02,0.19,0.49
