,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,2.0,150.0,17.0,0.0
emftriple.csv,0.0,0.0,183.0,13.0
fluent-nhibernate.csv,5.0,5.0,0.0,0.0
gpsmid.csv,0.0,21.0,6.0,0.0
