,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.7,1.02,0.68,0.05
emftriple.csv,0.98,0.09,1.0,0.93
fluent-nhibernate.csv,0.79,0.92,0.06,0.99
gpsmid.csv,0.03,0.98,0.4,0.56
