,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.57,0.6,0.49,0.43,0.88,0.62,0.67,0.68
carabiner.csv,1.0,0.59,0.2,0.85,0.27,0.88,0.52,0.5,0.64
continuum-ide.csv,0.0,0.29,0.0,0.51,0.5,0.71,0.1,0.67,0.0
gtad.csv,1.0,0.14,0.1,0.31,0.37,0.35,0.19,0.33,0.27
htmlunit.csv,1.0,0.41,0.4,0.64,0.5,0.59,0.43,0.5,0.59
jsr308-langtools.csv,1.0,0.69,0.9,0.02,0.93,0.94,0.86,1.0,1.0
kaffeine.csv,1.0,0.84,0.1,0.86,1.0,1.0,0.67,0.67,0.36
stemkit.csv,0.0,0.45,0.6,0.39,0.47,0.24,0.05,0.67,0.18
taokgame.csv,0.5,0.1,1.0,0.06,0.23,0.24,0.38,0.17,0.27
