,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,1.1,0.43,0.61,0.7,0.79,0.78,0.42,0.7,0.51
carabiner.csv,0.61,0.42,1.06,0.94,0.74,0.73,0.68,0.71,0.43
continuum-ide.csv,1.05,1.16,1.01,0.58,0.67,0.36,0.91,0.54,1.0
gtad.csv,0.18,0.86,0.91,0.7,0.63,0.72,0.83,0.69,0.74
htmlunit.csv,0.46,0.59,0.68,0.44,0.51,0.68,0.73,0.62,0.61
jsr308-langtools.csv,0.65,0.32,0.69,0.98,0.12,0.8,0.84,0.93,0.88
kaffeine.csv,0.94,0.19,1.03,0.58,1.0,0.92,0.51,0.8,0.71
stemkit.csv,1.01,0.61,0.53,0.65,0.54,0.77,0.98,0.4,0.87
taokgame.csv,0.59,0.9,0.1,0.95,0.81,0.8,0.76,0.84,0.77
