,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,8.0,0.0,9.0,8.0,2.0,0.0
nsis.csv,4.0,0.0,74.0,21.0,0.0,3.0
papertoolkit.csv,0.0,0.0,14.0,1.0,0.0,0.0
plearn.csv,3.0,1.0,74.0,19.0,0.0,0.0
qdvdauthor.csv,4.0,1.0,77.0,5.0,0.0,0.0
tango-cs.csv,2.0,1.0,34.0,18.0,0.0,0.0
