,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.29,0.33,1.0,0.17,0.15,0.0,0.08
foursquared.csv,0.29,0.11,0.0,0.83,0.0,0.0,0.21
ifmo-game-1.csv,0.86,0.0,0.33,0.21,0.0,0.0,0.25
jmule.csv,0.71,0.56,1.0,0.96,0.92,1.0,0.88
micomt.csv,0.86,0.56,0.67,1.0,0.85,1.0,0.75
voms.csv,0.57,0.89,1.0,0.75,0.46,1.0,0.04
