,qtractor.csv,quarkplayer.csv,open-data-kit.csv,turbotrader-bos.csv,ng4j.csv
ng4j.csv,0.0,5.0,0.0,3.0,5.0
open-data-kit.csv,0.0,10.0,1.0,7.0,1.0
qtractor.csv,0.0,6.0,0.0,0.0,3.0
quarkplayer.csv,7.0,8.0,3.0,6.0,78.0
turbotrader-bos.csv,0.0,11.0,1.0,0.0,1.0
