,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.15,0.62,0.8,0.59,0.09,0.26,0.72
elvishrayrenderer.csv,0.64,0.57,0.85,0.12,0.04,0.33,0.81
graphmak.csv,0.64,0.6,0.55,0.49,0.11,0.19,0.61
hazelcast.csv,0.52,0.55,0.97,0.58,0.1,0.37,0.6
jrdf.csv,0.24,0.47,0.63,0.04,0.07,0.62,0.54
pdfedit.csv,0.38,0.75,0.77,0.3,0.13,0.3,0.69
tart.csv,0.42,0.63,0.62,0.56,0.29,0.31,0.57
