,rezilla.csv,webdriver.csv,minig.csv,jparsec.csv,kmess.csv
jparsec.csv,0.75,0.57,0.58,0.01,0.93
kmess.csv,0.2,0.2,0.18,0.16,0.0
minig.csv,0.45,0.33,0.0,0.3,0.62
rezilla.csv,0.0,0.94,0.91,0.99,0.76
webdriver.csv,0.22,0.0,0.27,0.16,0.44
