,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,292.5,97.5,193.0,97.5,294.0,477.5,189.0
freebios.csv,292.5,779.5,290.5,99.0,486.5,3443.5,1140.5
k3b.csv,391.0,97.5,192.0,99.0,284.5,856.5,386.0
loki-lib.csv,96.5,97.5,388.5,97.5,284.0,188.0,355.0
powerfolder.csv,269.5,97.5,178.0,97.5,187.5,189.0,444.5
quarkplusplus.csv,374.0,97.5,234.5,97.5,195.5,285.5,444.5
tzod.csv,284.5,97.5,388.5,99.0,187.5,558.0,189.0
