,rhex.csv,qgo.csv,dynalloy.csv,rezilla.csv,toped.csv,ossbuild.csv,jaolt.csv,truevision.csv,jcl.csv,wxstudio.csv,quark.csv,kmess.csv
dynalloy.csv,11.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,7.0,5.0,4.0,3.0
jaolt.csv,14.0,1.0,0.0,1.0,0.0,5.0,0.0,14.0,2.0,0.0,21.0,0.0
jcl.csv,6.0,4.0,1.0,14.0,0.0,2.0,101.0,108.0,0.0,0.0,3.0,0.0
kmess.csv,13.0,6.0,1.0,18.0,0.0,5.0,0.0,18.0,2.0,0.0,5.0,0.0
ossbuild.csv,8.0,12.0,2.0,12.0,0.0,0.0,0.0,2.0,4.0,0.0,8.0,1.0
qgo.csv,12.0,0.0,0.0,1.0,0.0,6.0,0.0,16.0,0.0,1.0,13.0,0.0
quark.csv,92.0,3.0,3.0,58.0,59.0,250.0,0.0,108.0,8.0,85.0,0.0,147.0
rezilla.csv,18.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,15.0,1.0
rhex.csv,0.0,5.0,7.0,58.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0
toped.csv,11.0,1.0,5.0,0.0,0.0,5.0,0.0,17.0,5.0,0.0,7.0,1.0
truevision.csv,2.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0,10.0,15.0,1.0
wxstudio.csv,13.0,6.0,3.0,0.0,0.0,5.0,0.0,1.0,20.0,0.0,9.0,0.0
