,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,omseek.csv,img-browse-sort.csv,illumination.csv,miranda.csv
bacula.csv,5.0,5.0,2.0,3.0,10.0,3.0,0.0,0.0,7.0,7.0,3.0,0.0,2.0,2.0,26.0,0.0,4.0,3.0
decidr.csv,0.0,2.0,1.0,6.0,4.0,7.0,0.0,1.0,17.0,7.0,0.0,0.0,0.0,7.0,54.0,0.0,7.0,1.0
elmo.csv,6.0,1.0,0.0,10.0,3.0,1.0,0.0,0.0,3.0,104.0,0.0,0.0,3.0,2.0,30.0,50.0,81.0,3.0
gpac.csv,2.0,71.0,1.0,3.0,18.0,6.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,3.0,12.0,2.0,7.0,1.0
illumination.csv,10.0,11.0,4.0,3.0,3.0,8.0,0.0,3.0,9.0,9.0,3.0,0.0,0.0,3.0,19.0,3.0,0.0,1.0
img-browse-sort.csv,2.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0
jajuk.csv,15.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,1.0,5.0,27.0,1.0,7.0,3.0
ktc.csv,0.0,3.0,4.0,2.0,4.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,9.0,7.0,5.0,0.0
miranda.csv,0.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,43.0,1.0,2.0,0.0
neoengine.csv,5.0,8.0,0.0,3.0,16.0,4.0,0.0,2.0,12.0,13.0,0.0,0.0,1.0,1.0,80.0,5.0,7.0,1.0
nicepress.csv,3.0,71.0,0.0,2.0,14.0,5.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,8.0,1.0
omseek.csv,4.0,71.0,0.0,1.0,3.0,95.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0
rosegarden.csv,0.0,8.0,2.0,3.0,9.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,61.0,0.0,7.0,0.0
smarttag.csv,0.0,2.0,3.0,22.0,7.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,27.0,2.0,6.0,1.0
sylpheed-claws.csv,0.0,22.0,4.0,8.0,31.0,7.0,0.0,3.0,1.0,1.0,10.0,0.0,0.0,4.0,28.0,3.0,8.0,1.0
vapor.csv,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,0.0
zorannt.csv,6.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,6.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0
zscreen.csv,8.0,3.0,4.0,2.0,5.0,0.0,0.0,1.0,9.0,4.0,1.0,0.0,3.0,0.0,33.0,5.0,6.0,3.0
