,mpqc.csv,haggle.csv,jgnash.csv,java-gnome.csv,panda3d.csv,jrdf.csv,geotools.csv,gephex.csv,tencompetence.csv,codesmith.csv
codesmith.csv,0.0,1.0,26.0,0.0,0.0,12.0,4.0,1.0,0.0,0.0
geotools.csv,45.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0
gephex.csv,1.0,0.0,30.0,0.0,3.0,15.0,11.0,0.0,1.0,2.0
haggle.csv,4.0,0.0,10.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0
java-gnome.csv,1.0,2.0,8.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0
jgnash.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
jrdf.csv,13.0,3.0,5.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0
mpqc.csv,0.0,0.0,55.0,1.0,3.0,5.0,35.0,0.0,0.0,0.0
panda3d.csv,0.0,0.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0
tencompetence.csv,1.0,0.0,33.0,0.0,2.0,5.0,28.0,0.0,0.0,1.0
