,wxcrp.csv,esmf.csv,upp-mirror.csv,open-beos.csv,pidgin.csv,cornerstone.csv,tokratan.csv,mia.csv,gretl.csv,clamav.csv,libtorrent.csv,riff-evolve.csv,frogatto.csv,kindb.csv,quantlib.csv
clamav.csv,4.0,9.0,1.0,2.0,2.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
cornerstone.csv,16.0,9.0,0.0,4.0,1.0,0.0,14.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
esmf.csv,0.0,0.0,1.0,4.0,0.0,0.0,22.0,4.0,2.0,13.0,0.0,0.0,2.0,2.0,5.0
frogatto.csv,4.0,8.0,0.0,4.0,0.0,4.0,11.0,6.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0
gretl.csv,5.0,10.0,1.0,7.0,0.0,0.0,19.0,15.0,0.0,11.0,1.0,0.0,0.0,5.0,2.0
kindb.csv,1.0,1.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0
libtorrent.csv,8.0,9.0,0.0,11.0,0.0,3.0,12.0,8.0,0.0,10.0,0.0,0.0,8.0,7.0,0.0
mia.csv,3.0,18.0,1.0,8.0,1.0,0.0,47.0,0.0,2.0,13.0,1.0,0.0,2.0,2.0,22.0
open-beos.csv,14.0,4.0,1.0,0.0,0.0,0.0,37.0,8.0,1.0,1.0,1.0,0.0,0.0,5.0,9.0
pidgin.csv,2.0,2.0,3.0,5.0,0.0,3.0,27.0,10.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0
quantlib.csv,1.0,1.0,0.0,2.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
riff-evolve.csv,12.0,15.0,0.0,7.0,1.0,1.0,20.0,8.0,2.0,13.0,0.0,0.0,2.0,2.0,2.0
tokratan.csv,5.0,0.0,2.0,2.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
upp-mirror.csv,7.0,12.0,0.0,7.0,5.0,0.0,7.0,18.0,2.0,8.0,1.0,0.0,2.0,2.0,12.0
wxcrp.csv,0.0,3.0,1.0,3.0,0.0,0.0,22.0,9.0,1.0,55.0,0.0,0.0,0.0,0.0,2.0
