,wxcrp.csv,esmf.csv,upp-mirror.csv,open-beos.csv,pidgin.csv,cornerstone.csv,tokratan.csv,mia.csv,gretl.csv,clamav.csv,libtorrent.csv,riff-evolve.csv,frogatto.csv,kindb.csv,quantlib.csv
clamav.csv,0.49,0.33,0.56,0.48,0.62,0.46,0.28,0.17,0.55,0.97,0.65,0.42,0.52,0.73,0.43
cornerstone.csv,0.38,0.39,0.68,0.53,0.79,0.97,0.31,0.19,0.68,0.61,0.71,0.35,0.71,0.79,0.49
esmf.csv,0.4,0.95,0.42,0.51,0.74,0.67,0.18,0.17,0.83,0.44,0.74,0.53,0.5,0.59,0.35
frogatto.csv,0.49,0.41,0.69,0.56,0.75,0.62,0.33,0.2,0.82,0.59,0.88,0.63,0.99,0.82,0.3
gretl.csv,0.44,0.37,0.7,0.58,0.83,0.68,0.19,0.14,0.98,0.52,0.85,0.67,0.67,0.81,0.32
kindb.csv,0.55,0.36,0.61,0.52,0.79,0.57,0.29,0.18,0.67,0.23,0.74,0.44,0.66,0.99,0.25
libtorrent.csv,0.48,0.39,0.66,0.53,0.84,0.66,0.2,0.15,0.89,0.53,0.99,0.67,0.64,0.82,0.36
mia.csv,0.42,0.25,0.27,0.34,0.49,0.32,0.09,0.97,0.67,0.48,0.38,0.43,0.27,0.64,0.04
open-beos.csv,0.42,0.34,0.52,0.97,0.7,0.46,0.22,0.29,0.72,0.4,0.66,0.36,0.48,0.61,0.27
pidgin.csv,0.48,0.46,0.59,0.58,0.99,0.57,0.24,0.21,0.69,0.49,0.69,0.61,0.72,0.76,0.3
quantlib.csv,0.45,0.32,0.51,0.25,0.42,0.31,0.16,0.39,0.35,0.18,0.41,0.57,0.62,0.26,0.86
riff-evolve.csv,0.47,0.32,0.62,0.54,0.82,0.56,0.29,0.17,0.89,0.43,0.69,0.97,0.57,0.78,0.3
tokratan.csv,0.43,0.37,0.09,0.46,0.59,0.42,0.85,0.26,0.39,0.4,0.67,0.19,0.11,0.7,0.16
upp-mirror.csv,0.27,0.33,0.98,0.49,0.6,0.41,0.26,0.25,0.75,0.11,0.61,0.48,0.64,0.7,0.29
wxcrp.csv,0.95,0.29,0.3,0.27,0.62,0.52,0.14,0.33,0.52,0.0,0.44,0.51,0.35,0.61,0.2
