,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.6,0.68,0.71,0.78,0.65,0.54,0.98,0.6,0.62
bibletime.csv,0.45,0.47,0.78,0.39,0.9,0.54,0.62,0.37,0.39
flexpay.csv,0.9,0.94,0.61,0.99,0.55,0.5,0.64,0.75,0.79
lufa-lib.csv,0.57,0.82,0.65,0.58,0.76,0.73,0.75,0.95,0.67
nullc.csv,0.46,0.64,0.4,0.41,0.37,0.39,0.52,0.39,0.38
pgui.csv,0.91,0.7,0.86,0.84,0.73,0.73,0.72,0.96,0.62
superwaba.csv,0.6,0.53,0.97,0.56,0.93,0.59,0.96,0.42,0.44
sylpheed-claws.csv,0.5,0.48,0.51,0.58,0.51,0.54,0.46,0.46,0.57
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0
